subscriber_id,predicted_churn_probability_calibrated,model_score_ranking_raw,risk_tier,top_driver,recommended_action,rule_id,campaign_priority,campaign_queue_rank,primary_channel,intervention_type,human_touch_flag,campaign_cost_tier,secondary_channel,shap_explanation_summary
821,0.3404,0.2675,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.105 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.046 — Increases predicted churn risk
834,0.3404,0.4705,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.114 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.060 — Prepaid segment associated with higher churn risk
886,0.3404,0.0384,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.124 — Increases predicted churn risk; Prepaid SIM: +0.110 — Prepaid segment associated with higher churn risk
896,0.3404,0.0679,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.116 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.057 — Prepaid segment associated with higher churn risk
907,0.3404,0.7999,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.078 — Increases predicted churn risk; Prepaid SIM: +0.075 — Prepaid segment associated with higher churn risk
958,0.3404,0.0862,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.092 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.070 — Increases predicted churn risk
986,0.3404,0.5079,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.130 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.072 — Prepaid segment associated with higher churn risk
988,0.3404,0.0607,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.121 — Increases predicted churn risk; Prepaid SIM: +0.108 — Prepaid segment associated with higher churn risk
996,0.3404,0.0417,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.119 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.072 — Prepaid segment associated with higher churn risk
1024,0.3404,0.6965,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.114 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.066 — Prepaid segment associated with higher churn risk
1031,0.3404,0.0496,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.120 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.081 — Prepaid segment associated with higher churn risk
1048,0.3404,0.0721,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.089 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.083 — Increases predicted churn risk
1051,0.3404,0.8157,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,Prepaid SIM: +0.088 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.045 — Increases predicted churn risk
1100,0.3404,0.6468,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.095 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.066 — Increases predicted churn risk
1222,0.3404,0.6399,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,"Prepaid SIM: +0.092 — Prepaid segment associated with higher churn risk; Capable, VoLTE=no: +0.037 — VoLTE non-adoption raises risk"
1229,0.3404,0.1911,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.112 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.055 — Prepaid segment associated with higher churn risk
1231,0.3404,0.051,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.121 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.067 — Prepaid segment associated with higher churn risk
1314,0.3404,0.055,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.112 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.049 — Increases predicted churn risk
1392,0.3404,0.3899,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.125 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.068 — Prepaid segment associated with higher churn risk
1421,0.3404,0.7269,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.101 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.054 — Prepaid segment associated with higher churn risk
1444,0.3404,0.0138,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.085 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.084 — Increases predicted churn risk
1470,0.3404,0.7297,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.121 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.051 — Prepaid segment associated with higher churn risk
1475,0.3404,0.0409,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.118 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.059 — Prepaid segment associated with higher churn risk
1492,0.3404,0.1566,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid SIM: +0.111 — Prepaid segment associated with higher churn risk
1498,0.3404,0.1293,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.122 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.085 — Prepaid segment associated with higher churn risk
1570,0.3404,0.1687,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,Prepaid SIM: +0.091 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.036 — Increases predicted churn risk
1621,0.3404,0.7645,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.106 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.072 — Increases predicted churn risk
1674,0.3404,0.2669,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.120 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.051 — Prepaid segment associated with higher churn risk
1763,0.3404,0.9109,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.113 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.059 — Prepaid segment associated with higher churn risk
1814,0.3404,0.0384,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.107 — Increases predicted churn risk; Prepaid SIM: +0.085 — Prepaid segment associated with higher churn risk
1860,0.3404,0.0337,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.118 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.064 — Prepaid segment associated with higher churn risk
1890,0.3404,0.0216,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,"Prepaid SIM: +0.093 — Prepaid segment associated with higher churn risk; Capable, VoLTE=no: +0.033 — VoLTE non-adoption raises risk"
1940,0.3404,0.0982,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.122 — Increases predicted churn risk; Prepaid SIM: +0.108 — Prepaid segment associated with higher churn risk
1942,0.3404,0.6551,High,SIM tenure months,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,SIM tenure months: +0.086 — Increases predicted churn risk; Prepaid SIM: +0.084 — Prepaid segment associated with higher churn risk
1982,0.3404,0.0877,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.117 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.046 — Increases predicted churn risk
1986,0.3404,0.2649,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,"Prepaid SIM: +0.100 — Prepaid segment associated with higher churn risk; Capable, VoLTE=no: +0.032 — VoLTE non-adoption raises risk"
2031,0.3404,0.9319,High,Prepaid SIM,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid SIM: +0.091 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.085 — Increases predicted churn risk
2044,0.3404,0.0377,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.111 — Prepaid on 5G — high-risk segment; Prepaid SIM: +0.078 — Prepaid segment associated with higher churn risk
2053,0.3404,0.2798,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.111 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.046 — Increases predicted churn risk
2056,0.3404,0.4072,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.114 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.052 — Increases predicted churn risk
2062,0.3404,0.0133,High,Prepaid SIM,"Rubika Onboarding: discounted in-app traffic, exclusive content bundle, social engagement incentives via app push + SMS deep link.",R09_RUBIKA_INACTIVE,P1,1.0006596,app_push,digital_retention,False,C2,SMS,Prepaid SIM: +0.090 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.039 — Increases predicted churn risk
2075,0.3404,0.407,High,Prepaid on 5G,5G Retention Pack: 3-month discounted 5G night-unlimited add-on + outbound migration assessment for postpaid plan with waived SIM swap fee.,R02_PREPAID_5G,P1,1.0006596,SMS,digital_retention,False,C2,app_push,Prepaid on 5G: +0.105 — Prepaid on 5G — high-risk segment; 2G=0 … 5G=3: +0.047 — Increases predicted churn risk
